timestamp, utilization.gpu [%], pstate, temperature.gpu, clocks.current.sm [MHz], power.draw [W], power.draw.instant [W]
2023/07/30 17:22:18.678, 100, P0, 60, 1410, 216.31, 216.31
2023/07/30 17:22:18.693, 100, P0, 60, 1410, 216.31, 216.31
2023/07/30 17:22:18.706, 100, P0, 60, 1410, 216.31, 216.31
2023/07/30 17:22:18.717, 100, P0, 60, 1410, 216.31, 216.31
2023/07/30 17:22:18.732, 100, P0, 60, 1410, 216.31, 216.31
2023/07/30 17:22:18.743, 100, P0, 60, 1410, 216.31, 216.31
2023/07/30 17:22:18.755, 100, P0, 60, 1410, 215.92, 215.92
2023/07/30 17:22:18.767, 100, P0, 60, 1410, 215.92, 215.92
2023/07/30 17:22:18.779, 100, P0, 60, 1410, 215.92, 215.92
2023/07/30 17:22:18.793, 100, P0, 60, 1410, 215.92, 215.92
2023/07/30 17:22:18.805, 100, P0, 60, 1410, 215.92, 215.92
2023/07/30 17:22:18.817, 100, P0, 60, 1410, 215.92, 215.92
2023/07/30 17:22:18.832, 100, P0, 60, 1410, 215.92, 215.92
2023/07/30 17:22:18.843, 100, P0, 60, 1410, 215.92, 215.92
2023/07/30 17:22:18.855, 100, P0, 60, 1410, 216.60, 216.60
2023/07/30 17:22:18.868, 100, P0, 60, 1410, 216.60, 216.60
2023/07/30 17:22:18.880, 100, P0, 60, 1410, 216.60, 216.60
2023/07/30 17:22:18.895, 100, P0, 60, 1410, 216.60, 216.60
2023/07/30 17:22:18.906, 100, P0, 60, 1410, 216.60, 216.60
2023/07/30 17:22:18.918, 100, P0, 60, 1410, 216.60, 216.60
2023/07/30 17:22:18.933, 100, P0, 60, 1410, 216.60, 216.60
2023/07/30 17:22:18.945, 100, P0, 60, 1410, 216.60, 216.60
2023/07/30 17:22:18.956, 100, P0, 60, 1410, 216.41, 216.41
2023/07/30 17:22:18.969, 100, P0, 60, 1410, 216.41, 216.41
2023/07/30 17:22:18.981, 100, P0, 60, 1410, 216.41, 216.41
2023/07/30 17:22:18.995, 100, P0, 60, 1410, 216.41, 216.41
2023/07/30 17:22:19.007, 100, P0, 60, 1410, 216.41, 216.41
2023/07/30 17:22:19.019, 100, P0, 60, 1410, 216.41, 216.41
2023/07/30 17:22:19.034, 100, P0, 60, 1410, 216.41, 216.41
2023/07/30 17:22:19.046, 100, P0, 60, 1410, 216.41, 216.41
2023/07/30 17:22:19.058, 100, P0, 60, 1410, 216.22, 216.22
2023/07/30 17:22:19.070, 100, P0, 60, 1410, 216.22, 216.22
2023/07/30 17:22:19.082, 100, P0, 60, 1410, 216.22, 216.22
2023/07/30 17:22:19.096, 100, P0, 60, 1410, 216.22, 216.22
2023/07/30 17:22:19.108, 100, P0, 60, 1410, 216.22, 216.22
2023/07/30 17:22:19.119, 100, P0, 60, 1410, 216.22, 216.22
2023/07/30 17:22:19.131, 100, P0, 60, 1410, 216.22, 216.22
2023/07/30 17:22:19.143, 100, P0, 60, 1410, 216.22, 216.22
2023/07/30 17:22:19.157, 100, P0, 60, 1410, 216.11, 216.11
2023/07/30 17:22:19.171, 100, P0, 60, 1410, 216.11, 216.11
2023/07/30 17:22:19.183, 100, P0, 60, 1410, 216.11, 216.11
2023/07/30 17:22:19.197, 100, P0, 60, 1410, 216.11, 216.11
2023/07/30 17:22:19.209, 100, P0, 60, 1410, 216.11, 216.11
2023/07/30 17:22:19.220, 100, P0, 60, 1410, 216.11, 216.11
2023/07/30 17:22:19.233, 100, P0, 60, 1410, 216.11, 216.11
2023/07/30 17:22:19.244, 100, P0, 60, 1410, 216.11, 216.11
2023/07/30 17:22:19.258, 100, P0, 60, 1410, 216.60, 216.60
2023/07/30 17:22:19.272, 100, P0, 60, 1410, 216.60, 216.60
2023/07/30 17:22:19.284, 100, P0, 60, 1410, 216.60, 216.60
2023/07/30 17:22:19.298, 100, P0, 60, 1410, 216.60, 216.60
2023/07/30 17:22:19.309, 100, P0, 60, 1410, 216.60, 216.60
2023/07/30 17:22:19.321, 100, P0, 60, 1410, 216.60, 216.60
2023/07/30 17:22:19.333, 100, P0, 60, 1410, 216.60, 216.60
2023/07/30 17:22:19.345, 100, P0, 60, 1410, 216.60, 216.60
2023/07/30 17:22:19.359, 100, P0, 60, 1410, 216.72, 216.72
2023/07/30 17:22:19.373, 100, P0, 60, 1410, 216.72, 216.72
2023/07/30 17:22:19.385, 100, P0, 60, 1410, 216.72, 216.72
2023/07/30 17:22:19.399, 100, P0, 60, 1410, 216.72, 216.72
2023/07/30 17:22:19.410, 100, P0, 60, 1410, 216.72, 216.72
2023/07/30 17:22:19.422, 100, P0, 60, 1410, 216.72, 216.72
2023/07/30 17:22:19.434, 100, P0, 60, 1410, 216.72, 216.72
2023/07/30 17:22:19.446, 100, P0, 60, 1410, 216.72, 216.72
2023/07/30 17:22:19.460, 100, P0, 60, 1410, 216.53, 216.53
2023/07/30 17:22:19.475, 100, P0, 60, 1410, 216.53, 216.53
2023/07/30 17:22:19.488, 100, P0, 60, 1410, 216.53, 216.53
2023/07/30 17:22:19.501, 100, P0, 60, 1410, 216.53, 216.53
2023/07/30 17:22:19.513, 100, P0, 60, 1410, 216.53, 216.53
2023/07/30 17:22:19.525, 100, P0, 60, 1410, 216.53, 216.53
2023/07/30 17:22:19.539, 100, P0, 60, 1410, 216.53, 216.53
2023/07/30 17:22:19.551, 100, P0, 60, 1410, 216.53, 216.53
2023/07/30 17:22:19.563, 100, P0, 60, 1410, 216.53, 216.53
2023/07/30 17:22:19.575, 100, P0, 60, 1410, 216.53, 216.53
2023/07/30 17:22:19.587, 100, P0, 60, 1410, 216.53, 216.53
2023/07/30 17:22:19.601, 100, P0, 60, 1410, 216.53, 216.53
2023/07/30 17:22:19.613, 100, P0, 60, 1410, 216.53, 216.53
2023/07/30 17:22:19.625, 100, P0, 60, 1410, 216.53, 216.53
2023/07/30 17:22:19.637, 100, P0, 60, 1410, 216.53, 216.53
2023/07/30 17:22:19.649, 100, P0, 60, 1410, 216.53, 216.53
2023/07/30 17:22:19.663, 100, P0, 60, 1410, 216.91, 216.91
