timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2023/05/05 01:31:05.072, 77.24, 0, 0
2023/05/05 01:31:05.077, 77.24, 0, 0
2023/05/05 01:31:05.083, 77.24, 0, 0
2023/05/05 01:31:05.091, 77.24, 0, 0
2023/05/05 01:31:05.097, 77.24, 0, 0
2023/05/05 01:31:05.102, 77.24, 0, 0
2023/05/05 01:31:05.108, 77.24, 0, 0
2023/05/05 01:31:05.113, 77.24, 0, 0
2023/05/05 01:31:05.119, 77.24, 0, 0
2023/05/05 01:31:05.125, 77.24, 0, 0
2023/05/05 01:31:05.132, 77.24, 0, 0
2023/05/05 01:31:05.140, 77.24, 0, 0
2023/05/05 01:31:05.144, 77.24, 0, 0
2023/05/05 01:31:05.152, 77.13, 0, 0
2023/05/05 01:31:05.157, 77.13, 0, 0
